id,address,latitude,longitude
20023,123 ASTRONAUT ELLISON ONIZUKA ST #303,34.0503752,-118.242284
20024,1030 W MLK BLVD STE 101,,
20025,319 E 2ND ST STE 206,,
20026,2046 W MANCHESTER AVE,33.959886469387754,-118.31415085714285
20027,4963 W SUNSET BLVD,34.09821510204082,-118.29788248979591
20028,3335 S FIGUEROA ST STE B,,
20029,123 ASTRONAUT ELLISON ONIZUKA ST #308,34.0503752,-118.242284
20030,944 W FLORENCE AVE,33.974542408163266,-118.29024146938777
20031,231 S VERMONT AVE,34.070095550000005,-118.29176439999999
20032,254 W FLORENCE AVE,33.974596777777776,-118.27724488888889
20033,12457 WASHINGTON BLVD,33.99681893939394,-118.42929427272728
20034,1563 W PICO BLVD # B,34.04447869230769,-118.27634623076924
20035,1555 VINE ST #19,34.09897163265306,-118.3267610612245
20036,123 ASTRONAUT ELLISON ONIZUKA ST #202,34.0503752,-118.242284
20037,10946 WEYBURN AVE,34.06226183783784,-118.4473028918919
20038,2130 S SAN PEDRO ST,33.9168118,-118.2695733
20039,3525 W 3RD ST #6,34.06912802040816,-118.29330853061224
20040,735 E 12TH ST # 412,34.03324204166667,-118.25220883333333
20041,123 ASTRONAUT ELLISON ONIZUKA ST #204,34.0503752,-118.242284
20042,740 N FAIRFAX AVE,34.085122,-118.3611256
20043,11267 NATIONAL BLVD,34.026315173469385,-118.43106664285715
20044,351 S ATLANTIC BLVD,34.030756223589236,-118.15429433363029
20045,100 S WESTERN AVE,34.0734421,-118.3087933
20046,4032 BEVERLY BLVD,34.076222333333334,-118.296776
20047,254 E MANCHESTER AVE,33.96002195918367,-118.27048308163265
20048,10250 SANTA MONICA BLVD # FC-O7,34.058913000000004,-118.41934501932694
20049,101 W MANCHESTER AVE,33.96017,-118.274013
20050,7117 W SUNSET BLVD,34.098046979591835,-118.34439434693877
20051,8300 S WESTERN AVE,33.963518,-118.308902
20052,10401 W VENICE BLVD STE #105,,
20053,183 W MANCHESTER AVE,33.96016834343434,-118.27571926262625
20054,7873 S WESTERN AVE,33.967753625,-118.30909691666666
20055,2118 HILLHURST AVE,34.1104048,-118.2872908
20056,7717 S WESTERN AVE,33.9697372244898,-118.30908748979593
20057,3540 E 1ST ST,33.76198041414141,-118.15109194949495
20058,5671 W PICO BLVD,34.05046783333333,-118.36161616666666
20059,3996 S FIGUEROA ST,34.01131424489795,-118.28263520408163
20060,125 N WESTERN AVE STE 106,,
20061,2811 S FIGUEROA ST,34.025708,-118.27767302083333
20062,323 E 1ST ST,34.0500533,-118.2401834
20063,405 N ALVARADO ST,34.070458897959185,-118.26800408163265
20064,11701 WILSHIRE BLVD STE #11,,
20065,1704 N EASTERN AVE,34.061422776807184,-118.17630547229744
20066,310 E MANCHESTER AVE,33.96002761224489,-118.26922424489796
20067,1925 W TEMPLE ST STE 103,,
20068,519 W MANCHESTER AVE STE 106,,
20069,4989 HUNTINGTON DR,34.0953871,-117.704337
20070,3055 W 7TH ST STE C,,
20071,337 E 1ST ST,34.0498104,-118.2398257
20072,1081 W MARTIN LUTHER KING JR BLVD,34.010946,-118.29365800000001
20073,1713 E VERNON AVE # 115,34.003999,-118.24276229411764
20074,10968 LE CONTE AVE,34.063563375,-118.44768975
20075,8509 S FIGUEROA ST 107,33.96093126530612,-118.2828
20076,12239 SANTA MONICA BLVD,34.0206256,-118.4899673
20077,8158 W SUNSET BLVD,34.09806858333334,-118.3660000625
20078,101 E MANCHESTER AVE,33.960171,-118.273716
20079,370 E 2ND ST,34.12431671428572,-117.90415714285714
20080,12227 SANTA MONICA BLVD,34.0206256,-118.4899673
20081,9303 W PICO BLVD,34.055336,-118.3929596
20082,8495 W 3RD ST D-104,,
20083,5185 SUNSET BLVD,34.0754595,-118.2543592
20084,501 N WESTERN BLVD,,
20085,310 E FLORENCE AVE,33.97463302040816,-118.26920302040816
20086,8180 MELROSE AVE,34.0836395,-118.36756137500001
20087,735 E 12TH ST # 406,34.03324204166667,-118.25220883333333
20088,2100 BEVERLY BLVD,34.066663,-118.27048
20089,6925 HOLLYWOOD BLVD,34.10207295,-118.34095183300518
20090,339 E 1ST ST,34.121675228014865,-117.90456400563002
20091,147 N WESTERN AVE,34.0741381632653,-118.30923740816327
20092,1220 E 1ST ST,34.0476286122449,-118.2274494489796
20093,2575 W BEVERLY BLVD,34.02102402401693,-118.1298569749245
20094,8728 S WESTERN AVE,33.95874414285714,-118.30890228571428
20095,116 JUDGE JOHN AISO ST,34.0507644,-118.240384
20096,328 E 1ST ST,34.04966,-118.24029650998872
20097,306 N LA BREA AVE,34.076400938775514,-118.34393624489796
20098,233 S VERMONT AVE,34.070068475,-118.2917643
20099,1020 E FLORENCE AVE,33.974691510638294,-118.25700619148937
20100,850 S LA BREA AVE,34.05965757142857,-118.34490022448979
20101,534 S OCCIDENTAL BLVD,34.06524176422391,-118.28365512007531
20102,611 N VIRGIL AVE,34.08205789795919,-118.28691622448979
20103,355 S GRAND AVE # 3RDFL,34.0522001,-118.2527889
20104,751 N VIRGIL AVE,34.085131857142855,-118.28694459183674
20105,524 S OCCIDENTAL BLVD,34.06534177429982,-118.28359143973022
20106,11551 SANTA MONICA BLVD # #1,34.0206256,-118.4899673
20107,3001 S FIGUEROA ST,34.024972,-118.278142
20108,4501 S ALAMEDA ST,33.913467,-118.2231127
20109,4501 S ALAMEDA ST # W11,33.913467,-118.2231127
20110,3850 S FIGUEROA ST,34.013879,-118.282845
20111,1554 W FLORENCE AVE,33.97448862857143,-118.30395682857143
20112,10955 WEYBURN AVE,34.06248591666667,-118.44726683333333
20113,445 S FIGUEROA ST STE 102,,
20114,3758 S FIGUEROA ST,34.01697948979592,-118.2826453877551
20115,4871 SANTA MONICA BLVD,34.090775102040816,-118.29460424489795
20116,4301 S AVALON BLVD,33.85737,-118.265915
20117,321 1/4 E 1ST ST,,
20118,327 E 1ST ST,34.0499714,-118.2400831
20119,4862 SANTA MONICA BLVD,34.09077546938776,-118.2945313265306
20120,2803 S FIGUEROA ST,34.025974500000004,-118.277503
20121,4950 HOLLYWOOD BLVD,34.101683,-118.297396
20122,2116 HILLHURST AVE,34.110435333333335,-118.28733033333333
20123,8532 W PICO BLVD,34.0533292,-118.3770175
20124,238 E 1ST ST,34.12152151020408,-117.90577351020409
20125,316 E 1ST ST,34.121508,-117.904085
20126,1915 N HILLHURST AVE,34.1079483,-118.2874233
20127,1936 N HILLHURST AVE,,
20128,313 E 1ST ST,34.050236,-118.2404477
20129,2131 W 6TH ST,34.05979779591837,-118.27523073469388
20130,3822 WHITTIER BLVD,34.02383229501059,-118.1917343308429
20131,3723 W 3RD ST,34.069113102040816,-118.29702546938775
20132,800 E 3RD ST,34.045722,-118.235945
20133,5070 W SUNSET BLVD,34.0771173,-118.4203159
20134,3377 WILSHIRE BLVD 110,34.06184286956522,-118.29729852173912
20135,1938 W 3RD ST,34.062056346938775,-118.27040128571429
20136,615 N LA BREA AVE,34.082173,-118.34414471428572
20137,3603 S SAN PEDRO ST,34.01359548993288,-118.26649791275167
20138,3015 WABASH AVE,34.04943376470588,-118.19576455882353
20139,2122 BEVERLY BLVD,34.06673708163265,-118.2706508367347
20140,2700 S FIGUEROA ST #105,34.02722,-118.276486
20141,13364 W WASHINGTON BLVD,34.0399539,-118.3044686
20142,3782 S FIGUEROA ST,34.01677279591837,-118.28265175510204
20143,3377 W OLYMPIC BLVD,34.052716,-118.31169025
20144,923 E 3RD ST STE 109,,
20145,319 E 2ND ST STE 202,,
20146,5757 TELEGRAPH RD,34.003890189055404,-118.1518076812736
20147,5812 S SANTA FE AVE,33.8246103,-118.2154668
20148,11330 SANTA MONICA BLVD # #B,34.04594835,-118.44927134378369
20149,805 W MANCHESTER AVE,33.9599586,-118.309316
20150,4000 S VERMONT AVE,33.9690691,-118.2917368
20151,750 N HILL ST UNIT P,,
20152,2200 W TEMPLE ST,34.070657,-118.269476
20153,10800 W PICO BLVD STE #304,,
20154,5035 W SLAUSON AVE,33.9877,-118.3660258
20155,4052 1/2 S CENTRAL AVE,,
20156,1925 W TEMPLE ST #101,34.06961804081633,-118.26578281632653
20157,1001 W MLK BLVD,,
20158,4166 MELROSE AVE,34.08336345,-118.29134394079894
20159,1005 W MLK BLVD,,
20160,818 WILSHIRE BLVD #B,34.04971,-118.258855
20161,1091 BROXTON AVE,34.0609153,-118.445954
20162,714 TRACTION AVE,34.04529805,-118.23643722609145
20163,3655 W 3RD ST,34.06911866666667,-118.29564066666667
20164,6613 HOLLYWOOD BLVD,34.101658384615384,-118.33373715384616
20165,3535 W CAHUENGA BLVD W STE 107,,
20166,4168 W BEVERLY BLVD,34.0768642,-118.3821619
20167,400 S HOPE ST FL 22,,
20168,3630 E CESAR CHAVEZ AVE,,
20169,252 S OXFORD AVE,34.069998936690816,-118.30780435546485
20170,2717 S VERMONT AVE,34.03004018367347,-118.291638
20171,3377 WILSHIRE BLVD STE 112,,
20172,125 N WESTERN AVE STE 103,,
20173,12740 CULVER BLVD #B,33.9853271,-118.425096
20174,4370 BEVERLY BLVD,34.076189750000005,-118.30385675
20175,2080 HILLHURST AVE,34.10977425,-118.28709462021297
20176,404 S FIGUEROA ST STE #409,,
20177,1471 E VERNON AVE,34.00399686616008,-118.24846015793145
20178,1727 N VERMONT AVE STE 103,,
20179,606 S OLIVE ST STE #101,,
20180,7507 MELROSE AVE,34.0837807,-118.3535429
20181,520 W AVENUE 26 # #B,34.084649204081636,-118.22347306122448
20182,6767 W SUNSET BLVD STE 1A,,
20183,1001 N VERMONT AVE,34.08961845454546,-118.29182972727273
20184,704 N VERMONT AVE,34.0840507,-118.2915211
20185,1907 HILLHURST AVE,34.10561622448979,-118.28751424489796
20186,1019 S SANTA FE AVE,33.8246103,-118.2154668
20187,6541 HOLLYWOOD BLVD STE 101,,
20188,944 W FLORENCE AVE,33.974542408163266,-118.29024146938777
20189,1735 W MANCHESTER AVE,33.960048199999996,-118.3081938
20190,7730 S WESTERN AVE,33.96964279591837,-118.30889091836735
20191,4449 PROSPECT AVE,34.1019836,-118.2869098
20192,1767 N VERMONT AVE,34.1032292,-118.2919463
20193,4251 W 3RD ST,34.068893875,-118.3068589375
20194,100 E MANCHESTER AVE,33.960006,-118.273715
20195,10727 S CENTRAL AVE,33.93907691836735,-118.25425653061224
20196,2065 W 6TH ST STE 115,,
20197,1305 N VERMONT AVE,34.0956579375,-118.291651
20198,7300 W SUNSET BLVD STE H,,
20199,7723 S CENTRAL AVE,33.968776097560976,-118.25649392682928
20200,8522 S WESTERN AVE # #B,33.96061855102041,-118.308902
20201,1714 N VERMONT AVE,34.10199828571428,-118.29167128571429
20202,1727 N VERMONT AVE STE 102,,
20203,7229 S FIGUEROA ST,33.97432,-118.28277185714286
20204,800 N ALAMEDA ST STE K-5,,
20205,611 N VIRGIL AVE,34.08205789795919,-118.28691622448979
20206,2128 N HILLHURST AVE,,
20207,1627 N VERMONT AVE,34.100415272727275,-118.29186445454545
20208,1869 N VERMONT AVE,34.1050787,-118.2920313
20209,434 N ALVARADO ST,34.07073363265306,-118.26760469387756
20210,900 W OLYMPIC BLVD LBBY LOBBY,,
20211,9914 S BROADWAY STE #A,,
20212,530 S OCCIDENTAL BLVD,34.06528176825428,-118.28362964793727
20213,1739 N VERMONT AVE,34.1028381,-118.291931
20214,7717 S WESTERN AVE,33.9697372244898,-118.30908748979593
20215,2130 SAWTELLE BLVD #111,34.0391052,-118.4415233
20216,1866 N VERMONT AVE,34.1049593,-118.2916486
20217,4734 HOLLYWOOD BLVD,34.1014487994962,-118.29228179904979
20218,181 S VERMONT AVE,34.07089144897959,-118.29176646938775
20219,356 S WESTERN AVE # 203-4,34.067940285714286,-118.30901057142857
20220,11609 W SANTA MONICA BLVD,,
20221,5065 HOLLYWOOD BLVD STE 102,,
20222,5301 W SUNSET BLVD STE #11,,
20223,4909 SANTA MONICA BLVD,34.09092967346939,-118.29626553061225
20224,124 N WESTERN AVE,34.074174,-118.308883
20225,3713 W 3RD ST,34.06911351020408,-118.29692434693877
20226,4873 SANTA MONICA BLVD,34.09077502040817,-118.29462044897959
20227,448 S HILL ST,34.0488309,-118.25136990680781
20228,8511 S BROADWAY,33.961278166666666,-118.27838172222222
20229,261 S KENMORE ST,,
20230,1401 W MANCHESTER AVE,33.960094,-118.300407
20231,7461 MELROSE AVE,34.0837006,-118.35254376
20232,1972 N HILLHURST AVE,,
20233,8001 S CENTRAL AVE,33.966394,-118.256493
20234,177 W MANCHESTER AVE,33.960168464646465,-118.27559441414141
20235,8326 S WESTERN AVE,33.96333546938776,-118.308902
20236,1760 N VERMONT AVE,34.103174,-118.2916325
20237,1506 E 1ST ST,34.121499,-117.93260601013372
20238,5065 HOLLYWOOD BLVD STE 101,,
20239,4330 MELROSE AVE,34.0834367,-118.295093
20240,2715 W 6TH ST,34.06260028571429,-118.28148957142857
20241,7059 W SUNSET BLVD,34.09804717647059,-118.34319452941176
20242,8120 AVALON BLVD,33.96531730612245,-118.2650363877551
20243,7800 S WESTERN AVE,33.968942,-118.308894
20244,2819 N BROADWAY,34.07376375510204,-118.21273267346938
20245,7166 MELROSE AVE,34.08338166666667,-118.34555766666666
20246,2066 W MANCHESTER AVE,33.95988667346939,-118.31442514285715
20247,310 E FLORENCE AVE,33.97463302040816,-118.26920302040816
20248,1802 HILLHURST AVE,34.1038687,-118.286982
20249,1100 W FLORENCE AVE,33.974523125,-118.29443879166666
20250,304 W CENTURY BLVD,33.9453339,-118.370037
20251,4255 W 3RD ST,34.068893375,-118.30693468749999
20252,4251 W 3RD ST,34.068893875,-118.3068589375
20253,528 E MANCHESTER AVE,33.96004342857143,-118.26609742857143
20254,2388 GLENDALE BLVD # A,34.09978135294118,-118.25912302941177
20255,698 IROLO ST STE 105,,
20256,4708 FOUNTAIN AVE,34.0954476,-118.2922244
20257,203 N WESTERN AVE,34.07478291836735,-118.30924012244898
20258,1750 N HILLHURST AVE,34.1079483,-118.2874233
20259,1800 N HILLHURST AVE,34.1079483,-118.2874233
20260,2122 BEVERLY BLVD,34.06673708163265,-118.2706508367347
20261,4206 BEVERLY BLVD,34.0762045,-118.30067925
20262,8001 S CENTRAL AVE,33.966394,-118.256493
20263,1755 N VERMONT AVE,34.1029747,-118.291927
20264,4170 BEVERLY BLVD,34.076427100000004,-118.3001273
20265,262 S NORMANDIE AVE,34.070096081632656,-118.30026640816327
20266,1453 W MANCHESTER AVE,33.960088163265304,-118.30142206122449
20267,4059 W 3RD ST,34.06908681309888,-118.30231297925582
20268,3519 CENTINELA AVE,33.9703444,-118.3476744
20269,210 N WESTERN AVE STE #103,,
20270,4205 1/2 W 3RD ST,34.126293,-117.9196151
20271,500 W TEMPLE ST,34.056847399999995,-118.24620254040389
20272,3525 W 3RD ST,34.06912802040816,-118.29330853061224
20273,1760 N HILLHURST AVE,,
20274,1824 N VERMONT AVE,34.1044069,-118.2916172
20275,3114 W BEVERLY BLVD,34.023465505607966,-118.13669517256102
20276,619 S OLIVE ST,34.04776287755102,-118.25456206122449
20277,1850 N VERMONT AVE,34.1046247,-118.291645
20278,708 W FLORENCE AVE,33.974559673469386,-118.28616842857143
20279,4057 W 3RD ST,34.069086953753825,-118.3022934282186
20280,205 N WESTERN AVE,34.0748108367347,-118.30924024489796
20281,755 N VIRGIL AVE,34.08516328571429,-118.28694495918367
20282,11750 SAN VICENTE BLVD,34.0482383,-118.3386974
20283,8728 S WESTERN AVE,33.95874414285714,-118.30890228571428
20284,800 N ALAMEDA ST,34.0560576,-118.236252107821
20285,1727 N VERMONT AVE STE 103,,
20286,3603 1/2 W 3RD ST,34.126293,-117.9196151
20287,1802 N VERMONT AVE,34.1038134,-118.2916166
20288,4777 SANTA MONICA BLVD,34.0911088,-118.2933966
20289,125 N WESTERN AVE # 101,34.07398169387755,-118.30923673469388
20290,8120 S VERMONT AVE,33.9651476122449,-118.29134820408163
20291,4632 SANTA MONICA BLVD # 16-17,34.09079065306123,-118.29013871428572
20292,8101 S CENTRAL AVE,33.965487,-118.256493
20293,555 W TEMPLE ST,34.05806655,-118.24553560041957
20294,141 N WESTERN AVE,34.074095489795916,-118.30923722448979
20295,5065 W SUNSET BLVD,34.0984521,-118.3003451
20296,103 S VERMONT AVE,34.07256606122449,-118.2917728367347
20297,4202 BEVERLY BLVD,34.076204833333335,-118.30059841666666
20298,5820 MELROSE AVE,34.08356554545455,-118.32744854545454
20299,4749 FOUNTAIN AVE,34.095594,-118.292729
20300,3525 W 3RD ST # 1,34.06912802040816,-118.29330853061224
20301,5701 S EASTERN AVE,33.987353,-118.161906
20302,8509 S FIGUEROA ST # 106,33.96093126530612,-118.2828
20303,454 W FLORENCE AVE STE 104,,
20304,8215 1/2 S BROADWAY AVE,33.7383755,-118.308643
20305,4319 W 2ND ST,34.07122665116279,-118.30812669767442
20306,4929 W SUNSET BLVD,34.0980541875,-118.296758375
20307,1707 N KENMORE AVE,34.10198205504587,-118.29734844036697
20308,8522 S WESTERN AVE # B,33.96061855102041,-118.308902
20309,2635 WHITTIER BLVD,34.03279796590909,-118.21237095454545
20310,1841 W 6TH ST,34.058247809523806,-118.27175514285715
20311,1712 N VERMONT AVE,34.10198481632653,-118.29167124489796
20312,1415 N VERMONT AVE,34.09647127272727,-118.2918523030303
20313,4163 W 3RD ST,34.06907185714286,-118.30460207142856
20314,4083 W 3RD ST,34.069085125239546,-118.30254759170232
20315,4908 FOUNTAIN AVE,34.095290999999996,-118.296423
20316,7526 S HOOVER ST,33.97139271428571,-118.28698853061223
20317,4732 HOLLYWOOD BLVD,34.10143788658343,-118.2922612164675
20318,221 N FIGUEROA ST STE 190,,
20319,928 W FLORENCE AVE,33.974543714285716,-118.28993257142858
20320,601 E CENTURY BLVD,33.945682,-118.265013
20321,710 N HELIOTROPE DR,34.0839326,-118.294756
20322,1234 WILSHIRE BLVD # 104,34.05357,-118.26636
20323,518 W 7TH ST,34.04656665,-118.25609699324463
20324,1855 W MANCHESTER AVE STE 108,,
20325,7065 1/2 SUNSET BLVD,,
20326,11676 W OLYMPIC BLVD,34.034442,-118.44734908333334
20327,422 E 2ND ST,34.0467296,-118.2387113
20328,662 N SEPULVEDA BLVD,34.0769674707038,-118.4687559148231
20329,4210 BEVERLY BLVD,34.07620416666667,-118.30076008333333
20330,1 GATEWAY PLZ FL 3RD F,,
20331,4905 SANTA MONICA BLVD,34.090929836734695,-118.29623826530612
20332,124 N WESTERN AVE,34.074174,-118.308883
20333,7201 S WESTERN AVE,33.97444,-118.309066
20334,1820 N VERMONT AVE,34.1043192,-118.2916185
20335,425 W 8TH ST,33.73685471428572,-118.28632302040816
20336,4315 W 2ND ST,34.07122688372093,-118.30808423255814
20337,1520 W MANCHESTER AVE,33.95991495918367,-118.30299987755102
20338,5168 WILSHIRE BLVD,34.06209240816327,-118.34145824489796
20339,706 1/2 FLORENCE AVE,33.9747804,-118.255827
20340,124 N WESTERN AVE,34.074174,-118.308883
20341,2040 HILLHURST AVE,34.1088242,-118.2872802
20342,2081 HILLHURST AVE,34.1098336,-118.2879687
20343,400 WORLD WAY,33.943353,-118.408234
20344,1757 N VERMONT AVE,34.1030302,-118.2919284
20345,3286 W SLAUSON AVE,33.988938734693875,-118.32914385714285
20346,720 VERMONT AVE N,,
20347,108 E FLORENCE AVE,33.97461180808081,-118.27361490909091
20348,4873 SANTA MONICA BLVD,34.09077502040817,-118.29462044897959
20349,201 N WESTERN AVE,34.074755,-118.30924
20350,130 W BRUNO ST,34.0623615,-118.2352463
20351,258 W MANCHESTER AVE,33.9599586,-118.309316
20352,2136 W COLORADO BLVD,34.138977,-118.212959
20353,722 W FLORENCE AVE,33.974559102040814,-118.28628642857143
20354,125 N WESTERN AVE # #113,34.07398169387755,-118.30923673469388
20355,1549 N VERMONT AVE,34.09966915151515,-118.29186169696969
20356,5373 ALHAMBRA AVE,34.07653148,-118.16892144
20357,1850 N HILLHURST AVE,,
20358,654 HOOVER ST,34.0830986,-118.2843624
20359,6340 HOLLYWOOD BLVD,34.1014515,-118.3278937
20360,4500 LOS FELIZ BLVD UNIT C,,
20361,4645 MELBOURNE AVE,34.103680204081634,-118.29058812244898
20362,9318 S BROADWAY,33.951679408163265,-118.27838048979592
20363,1930 W 3RD ST,34.06204524489796,-118.27037614285715
20364,4430 BEVERLY BLVD,34.076182,-118.305445875
20365,4083 W 3RD ST,34.069085125239546,-118.30254759170232
20366,210 W TEMPLE ST # 1FL,34.054983750000005,-118.24344458535529
20367,360 S ALVARADO ST # 1,34.0619173877551,-118.27322489795918
20368,608 E MANCHESTER AVE,33.960050571428575,-118.2643783265306
20369,4852 HOLLYWOOD BLVD,34.10168787755102,-118.29537079591837
20370,1900 BEVERLY BLVD # A,34.065787,-118.268538
20371,123 ASTRONAUT ELLISON ONIZUKA ST #301,34.0503752,-118.242284
20372,3661 W 3RD ST,34.06911816666667,-118.29575866666667
20373,5900 S EASTERN AVE STE #182,,
20374,4848 HOLLYWOOD BLVD,34.10168804081633,-118.29531573469387
20375,400 WORLD WAY,33.943353,-118.408234
20376,1549 N VERMONT AVE,34.09966915151515,-118.29186169696969
20377,965 N VIGNES ST STE #6,,
20378,7201 S FIGUEROA AVE,,
20379,7313 S CENTRAL AVE,33.97370924489796,-118.256494
20380,4002 BEVERLY BLVD,34.07622295833333,-118.2966935
20381,1410 W FLORENCE AVE,33.97449454545455,-118.300797
20382,8522 S WESTERN AVE # C,33.96061855102041,-118.308902
20383,1700 HILLHURST AVE,34.1019509,-118.2872293
20384,712 N HELIOTROPE DR,34.0840116,-118.2947548
20385,300 W FLORENCE AVE,33.974592,-118.278447
20386,3100 N EASTERN AVE,34.08115,-118.177936
20387,8657 W PICO BLVD,34.05413329411765,-118.37994370588235
20388,2112 N HILLHURST AVE,,
20389,10307 S CENTRAL AVE,33.94252546938775,-118.25421642857143
20390,828 E TRACTION AVE,34.0458127,-118.2365808
20391,1929 E GAGE AVE,33.982093909645826,-118.23808619298454
20392,1958 W FLORENCE AVE,33.97448936734694,-118.31243734693878
20393,1307 N VERMONT AVE # #B,34.0956683125,-118.291651
20394,4059 W 3RD ST,34.06908681309888,-118.30231297925582
20395,4216 MELROSE AVE,34.08350866666667,-118.29212333333334
20396,10250 SANTA MONICA BLVD # 1,34.058913000000004,-118.41934501932694
20397,306 N LA BREA AVE,34.076400938775514,-118.34393624489796
20398,2432 W TEMPLE ST,34.071592897959185,-118.27231232653061
20399,4083 W 3RD ST,34.069085125239546,-118.30254759170232
20400,10004 AVALON BLVD,33.94545340816327,-118.26505083673469
20401,2625 W 6TH ST,34.06221991666667,-118.28065497916667
20402,1012 N VERMONT AVE,34.089978755102045,-118.29163236734695
20403,1906 N HILLHURST AVE,,
20404,419 N FAIRFAX AVE,34.07864904081633,-118.36154265306122
20405,4715 SANTA MONICA BLVD,34.09095428571429,-118.29199257142857
20406,3525 W 3RD ST # 2,34.06912802040816,-118.29330853061224
20407,1253 VINE ST UNIT 8,,
20408,3470 W 6TH ST STE 2A,,
20409,1964 HILLHURST AVE,34.10715558333333,-118.28732058333333
20410,4945 HOLLYWOOD BLVD,34.101847102040814,-118.29775573469388
20411,119 S WESTERN AVE,34.072615469387756,-118.3092297142857
20412,1978 HILLHURST AVE,34.1075639,-118.2872775
20413,7607 S MAIN ST,33.971039749999996,-118.27381341666667
20414,1806 1/2 N HILLHURST AVE,,
20415,252 S WESTERN AVE,33.74525635509359,-118.30953246358317
20416,1948 N HILLHURST AVE,,
20417,1761 N VERMONT AVE,34.1031212,-118.2919377
20418,1954 HILLHURST AVE,34.10703516666666,-118.28732016666666
20419,8509 S FIGUEROA ST,33.96093126530612,-118.2828
20420,755 N VIRGIL AVE,34.08516328571429,-118.28694495918367
20421,1308 EDGEMONT ST,34.0956411,-118.2960011
20422,1725 N HILLHURST AVE,,
20423,800 N ALAMEDA ST,34.0560576,-118.236252107821
20424,649 E MANCHESTER AVE,33.96021842857143,-118.26380095918367
20425,614 E MANCHESTER AVE,33.960051,-118.26429157142857
20426,111 N HILL ST 9 FL CAFE,,
20427,313 N FIGUEROA ST 10TH FLOOR,,
20428,456 E 2ND ST,34.0469532,-118.2384923
20429,9601 AIRPORT BLVD,33.94899731034483,-118.38602789655172
20430,710 N HELIOTROPE DR,34.0839326,-118.294756
20431,5165 E WHITTIER BLVD,,
20432,4500 LOS FELIZ BLVD # A,34.1116128,-118.287845
20433,125 N WESTERN AVE # #101,34.07398169387755,-118.30923673469388
20434,129 E 3RD ST,34.12629941666667,-117.90722591666666
20435,929 W JEFFERSON BLVD STE 1640,,
20436,3650 W MLK BLVD # #FC-1,,
20437,1075 N WESTERN AVE UNIT 105,,
20438,800 N ALAMEDA ST #6,34.0560576,-118.236252107821
20439,2117 W 6TH ST,34.059737224489794,-118.27509459183673
20440,1401 W MANCHESTER AVE,33.960094,-118.300407
20441,207 N WESTERN AVE,34.07483875510204,-118.30924036734694
20442,114 E 2ND ST,34.0505683,-118.244045
20443,8442 S NORMANDIE AVE,33.961323285714286,-118.30015585714285
20444,1855 W MANCHESTER AVE # 101,33.96004565306123,-118.31018987755103
20445,300 S SANTA FE AVE,33.8246103,-118.2154668
20446,2220 BEVERLY BLVD,34.0672037,-118.2721626208771
20447,1716 N HIGHLAND AVE,34.10186393780675,-118.3385971638078
20448,432 E 2ND ST,34.12431136734694,-117.90327610204082
20449,548 PALISADES DR,34.04564053301165,-118.55185549910178
20450,4322 BEVERLY BLVD,34.07635765,-118.30318774999999
20451,207 S VERMONT AVE,34.1339619,-117.8668935
20452,4658 MELROSE AVE STE 109,,
20453,800 N ALAMEDA ST #K4,34.0560576,-118.236252107821
20454,428 S HEWITT ST,34.04272815,-118.23494218088521
20455,1858 N VERMONT AVE,34.1048398,-118.2916334
20456,8025 AVALON BLVD,33.96619636734694,-118.26523726530613
20457,2000 W MANCHESTER AVE,33.959886,-118.31352
20458,1936 HILLHURST AVE,34.1065624,-118.287282
20459,3377 WILSHIRE BLVD # 200,34.0619461,-118.2974409
20460,100 N CENTRAL AVE,34.049319,-118.23916
20461,4322 BEVERLY BLVD,34.07635765,-118.30318774999999
20462,9101 S CENTRAL AVE,33.953706,-118.25652
20463,1432 W FLORENCE AVE,33.97449289189189,-118.30160794594595
20464,10004 S AVALON BLVD,33.85737,-118.265915
20465,351 E 2ND ST,34.12448193877551,-117.90435267346939
20466,4177 W 3RD ST,34.0692178,-118.3052381
20467,8567 S BROADWAY # #2,33.96046513333333,-118.27838053333333
20468,3617 W 3RD ST,34.069122666666665,-118.29462433333333
20469,106 W MANCHESTER AVE,33.959869049999995,-118.2744750750582
20470,201 N WESTERN AVE,34.074755,-118.30924
20471,555 W TEMPLE ST,34.05806655,-118.24553560041957
20472,100 N CENTRAL AVE # #110,34.049319,-118.23916
20473,2000 E 7TH ST,34.0344189,-118.2321198
20474,454 W FLORENCE AVE STE #101,,
20475,123 ASTRONAUT ELLISON ONIZUKA ST #305,34.0503752,-118.242284
20476,8300 MELROSE AVE,34.083575,-118.371869
20477,4632 SANTA MONICA BLVD # 1617,34.09079065306123,-118.29013871428572
20478,800 ALAMEDA ST # 4,34.0560576,-118.236252107821
20479,4834 HOLLYWOOD BLVD,34.1016886122449,-118.29512302040817
20480,149 N WESTERN AVE,34.0741523877551,-118.30923746938775
20481,5501 E TELEGRAPH RD,34.404265,-118.7033583
20482,1135 N VERMONT AVE,34.0919765,-118.2919487
20483,8039 S VERMONT AVE,33.96572275,-118.29214728118559
20484,147 N WESTERN AVE,34.0741381632653,-118.30923740816327
20485,210 S MAIN ST,34.05072775510204,-118.24464865306122
20486,4330 W MELROSE AVE,,
20487,7208 S BROADWAY,33.97449306122449,-118.27819991836735
20488,314 E 1ST ST,34.0500885,-118.2407016
20489,534 S OCCIDENTAL BLVD,34.06524176422391,-118.28365512007531
